Desligamento;Ex-trainee;Data de nascimento;Sexo;Data de admissão;Cargo;Área;Salário mensal médio;Posição crítica;Gestor;Avaliação de desempenho;Distância residência trabalho (Km);Tempo deslocamento (min);Turnover mercado;
0;0;10/23/74;M;2/18/97;1;Operacional ;R$ 5.081,67;0;729;OTIMO;9;6;0,03;
0;0;12/02/1963;M;3/13/97;736;Operacional ;R$ 6.323,33;0;669;BOM;24;16;0,26;
0;0;9/16/73;M;04/03/1997;730;Operacional ;R$ 11.160,00;0;728;BOM;24;16;0,14;
0;0;3/15/68;M;04/03/1997;737;Operacional ;R$ 5.081,67;0;669;OTIMO;11;7;0,2;
0;0;4/27/65;M;5/20/97;430;Operacional ;R$ 5.458,33;0;491;OTIMO;14;9;0,25;
0;0;05/02/1977;M;7/17/97;727;Operacional ;R$ 5.878,33;0;674;BOM;31;21;0,18;
0;0;08/07/1972;M;08/04/1997;738;Operacional ;R$ 9.671,67;0;726;INSATISFATORIO;4;2;0,17;
1;0;12/27/76;M;8/14/97;739;Coordenação;R$ 13.096,67;1;730;BOM;15;10;0,11;
0;0;2/28/78;M;10/16/97;740;Operacional ;R$ 4.790,00;0;674;OTIMO;3;2;0,09;
0;0;12/15/66;M;12/02/1997;741;Operacional ;R$ 5.458,33;0;491;OTIMO;15;10;0,03;
0;0;08/12/1966;M;02/06/1991;730;Operacional ;R$ 10.140,00;0;728;BOM;31;21;0,14;
0;0;06/06/1963;M;1/15/98;728;Operacional ;R$ 6.750,00;0;731;OTIMO;23;15;0,17;
0;0;8/30/78;M;1/15/98;742;Operacional ;R$ 8.393,33;0;725;BOM;9;6;0,11;
0;0;06/09/1978;M;06/04/1998;358;Operacional ;R$ 5.878,33;0;683;BOM;24;16;0,25;
0;0;4/20/78;M;06/04/1998;1;Operacional ;R$ 5.081,67;0;1;BOM;31;21;0,03;
0;0;1/25/73;M;06/04/1998;560;Operacional ;R$ 5.458,33;0;491;BOM;23;15;0,16;
0;0;04/04/1963;M;7/16/98;741;Operacional ;R$ 5.458,33;0;729;EXCELENTE;2;1;0,03;
0;0;10/01/1956;M;08/04/1998;600;Operacional ;R$ 7.990,00;0;722;INSATISFATORIO;12;8;0,04;
0;0;10/07/1977;M;3/23/99;743;Administrativo;R$ 7.040,00;0;2;BOM;12;8;0,25;
0;0;9/18/72;M;4/15/99;744;Operacional ;R$ 6.323,33;0;669;BOM;25;17;0,09;
0;0;8/23/75;M;05/03/1999;454;Operacional ;R$ 8.956,67;0;646;BOM;8;5;0,23;
0;0;10/24/65;M;06/05/1995;69;Operacional ;R$ 9.671,67;0;681;OTIMO;31;21;0,12;
0;0;4/19/66;M;6/17/88;745;Operacional ;R$ 5.458,33;0;732;INSATISFATORIO;4;2;0,04;
0;0;12/24/67;M;01/11/2000;746;Operacional ;R$ 8.956,67;0;491;BOM;26;18;0,24;
0;0;10/17/77;M;1/17/00;1;Operacional ;R$ 5.081,67;0;1;OTIMO;6;4;0,03;
0;0;1/25/80;M;9/19/00;462;Operacional ;R$ 8.956,67;0;728;OTIMO;8;5;0,02;
0;0;3/22/77;F;10/02/2000;747;Administrativo;R$ 8.413,33;0;733;OTIMO;5;3;0,04;
0;0;5/25/58;M;05/02/2001;748;Operacional ;R$ 9.671,67;0;540;BOM;9;6;0,06;
0;0;04/09/1961;M;05/02/2001;99;Operacional ;R$ 5.878,33;0;640;BOM;26;18;0,24;
0;0;08/02/1976;M;05/02/2001;749;Operacional ;R$ 7.775,00;0;682;BOM;15;10;0,25;
0;0;02/04/1967;M;05/02/2001;24;Coordenação;R$ 16.160,00;1;687;BOM;16;11;0,04;
0;0;8/28/74;M;05/02/2001;750;Operacional ;R$ 11.883,33;0;687;BOM;11;7;0,24;
0;0;05/05/1965;M;05/02/2001;574;Operacional ;R$ 7.775,00;0;640;BOM;17;11;0,23;
0;0;10/11/1976;M;05/02/2001;751;Operacional ;R$ 11.160,00;0;687;BOM;10;6;0,13;
0;0;3/25/80;M;05/02/2001;752;Administrativo;R$ 11.235,00;0;687;BOM;19;13;0,11;
0;0;01/11/1975;M;05/02/2001;753;Operacional ;R$ 10.328,33;0;734;BOM;7;4;0,05;
0;0;04/09/1972;M;05/02/2001;58;Operacional ;R$ 9.671,67;0;664;BOM;6;4;0,19;
0;0;10/19/62;M;05/02/2001;754;Operacional ;R$ 9.001,67;0;664;BOM;8;5;0,02;
0;0;10/16/66;M;05/02/2001;755;Operacional ;R$ 7.775,00;0;735;OTIMO;14;9;0,21;
0;0;1/16/56;M;9/25/00;756;Coordenação;R$ 28.901,67;1;736;BOM;5;3;0,09;
0;0;9/26/78;M;02/04/2002;283;Administrativo;R$ 5.446,67;0;628;BOM;32;22;0,06;
0;0;8/15/79;M;2/20/02;757;Operacional ;R$ 5.878,33;0;674;BOM;11;7;0,16;
0;0;8/18/61;M;2/20/02;758;Operacional ;R$ 4.471,67;0;621;BOM;11;7;0,16;
0;0;12/25/79;M;2/20/02;568;Operacional ;R$ 7.771,67;0;491;BOM;25;17;0,22;
0;0;03/04/1976;M;03/06/2002;568;Operacional ;R$ 7.773,33;0;621;BOM;16;11;0,22;
0;0;01/09/1972;M;3/18/02;757;Operacional ;R$ 5.878,33;0;674;OTIMO;28;19;0,16;
0;0;5/14/81;M;3/18/02;759;Operacional ;R$ 7.268,33;0;674;BOM;13;9;0,03;
0;0;7/19/76;M;4/17/02;760;Operacional ;R$ 4.128,33;0;669;BOM;4;2;0,15;
0;0;8/30/69;M;05/08/2002;761;Operacional ;R$ 5.081,67;0;669;OTIMO;25;17;0,25;
0;0;11/09/1980;M;09/02/2002;762;Operacional ;R$ 9.670,00;0;728;BOM;2;1;0,07;
0;0;06/05/1975;M;11/20/02;763;Operacional ;R$ 8.393,33;0;723;OTIMO;4;2;0,05;
0;0;11/04/1975;M;01/06/2003;764;Operacional ;R$ 9.671,67;0;723;BOM;10;6;0,19;
0;0;01/05/1981;M;1/27/03;765;Operacional ;R$ 5.878,33;0;619;OTIMO;32;22;0,13;
0;0;11/15/70;M;1/27/03;358;Operacional ;R$ 5.876,67;0;732;OTIMO;3;2;0,25;
0;0;11/20/81;M;1/27/03;481;Operacional ;R$ 7.775,00;0;664;BOM;13;9;0,11;
0;0;04/04/1978;M;1/27/03;754;Operacional ;R$ 7.775,00;0;664;OTIMO;30;20;0,02;
0;0;4/19/78;M;02/03/2003;766;Operacional ;R$ 9.670,00;0;719;BOM;30;20;0,26;
0;0;4/23/71;M;08/04/2003;728;Operacional ;R$ 6.750,00;0;549;BOM;5;3;0,17;
0;0;5/14/76;M;8/18/03;481;Operacional ;R$ 7.775,00;0;540;BOM;28;19;0,11;
0;0;10/17/78;M;8/18/03;728;Operacional ;R$ 6.750,00;0;725;BOM;16;11;0,17;
0;0;04/06/1984;M;11/03/2003;58;Operacional ;R$ 9.671,67;0;664;BOM;0;0;0,19;
0;0;11/21/77;M;01/12/2004;767;Operacional ;R$ 5.878,33;0;674;BOM;9;6;0,25;
0;0;02/03/1962;M;1/23/89;768;Administrativo;R$ 7.775,00;0;540;OTIMO;20;13;0,02;
0;0;2/18/76;M;02/02/2004;621;Operacional ;R$ 5.878,33;0;674;BOM;30;20;0,09;
0;0;8/19/81;M;02/02/2004;769;Operacional ;R$ 6.323,33;0;669;OTIMO;24;16;0,17;
1;0;5/18/59;M;2/16/04;758;Operacional ;R$ 4.471,67;0;737;BOM;19;13;0,16;
0;0;11/16/82;M;03/08/2004;735;Operacional ;R$ 6.746,67;0;725;OTIMO;23;15;0,26;
0;0;09/02/1976;M;8/23/04;733;Operacional ;R$ 4.471,67;0;621;EXCELENTE;18;12;0,02;
0;0;1/17/79;M;8/23/04;358;Operacional ;R$ 5.876,67;0;1;OTIMO;25;17;0,25;
0;0;03/08/1979;M;8/23/04;358;Operacional ;R$ 5.878,33;0;491;BOM;2;1;0,25;
0;0;2/21/79;M;8/23/04;272;Operacional ;R$ 7.775,00;0;735;BOM;14;9;0,19;
0;0;9/25/84;M;11/03/2004;770;Administrativo;R$ 9.208,33;0;738;OTIMO;7;4;0,03;
0;0;04/07/1977;M;03/01/2005;771;Operacional ;R$ 5.146,67;0;722;BOM;0;0;0,1;
0;0;10/07/1974;M;02/06/2006;272;Operacional ;R$ 7.775,00;0;640;BOM;13;9;0,19;
0;0;10/12/1975;M;02/06/2006;772;Operacional ;R$ 6.750,00;0;681;BOM;1;0;0,06;
0;0;03/03/1977;M;02/08/2006;358;Operacional ;R$ 5.878,33;0;721;BOM;26;18;0,25;
1;0;04/05/1983;M;03/06/2006;773;Administrativo;R$ 9.243,33;0;650;OTIMO;8;5;0,06;
0;0;10/15/80;M;3/20/06;754;Operacional ;R$ 7.775,00;0;627;BOM;21;14;0,02;
0;0;12/14/61;M;04/12/2006;574;Operacional ;R$ 7.775,00;0;640;BOM;28;19;0,23;
0;0;07/08/1983;M;05/08/2006;530;Operacional ;R$ 7.268,33;0;722;BOM;0;0;0,16;
0;0;11/28/61;M;08/07/2006;774;Operacional ;R$ 5.081,67;0;682;OTIMO;25;17;0,09;
0;0;7/20/80;M;11/06/2006;775;Operacional ;R$ 5.878,33;0;731;BOM;29;20;0,02;
0;0;4/18/73;M;11/20/06;776;Operacional ;R$ 6.750,00;0;725;BOM;13;9;0,05;
0;0;10/08/1983;M;12/18/06;188;Administrativo;R$ 4.430,00;0;545;OTIMO;16;11;0,07;
0;0;04/11/1986;M;01/02/2007;777;Coordenação;R$ 12.658,33;1;622;BOM;31;21;0,03;
0;0;4/23/81;M;1/15/07;574;Operacional ;R$ 7.775,00;0;664;BOM;26;18;0,23;
0;0;11/11/1977;M;02/05/2007;728;Operacional ;R$ 6.750,00;0;725;BOM;27;18;0,17;
0;0;5/26/81;M;03/05/2007;358;Operacional ;R$ 5.876,67;0;621;INSATISFATORIO;29;20;0,25;
0;0;12/27/78;M;05/07/2007;600;Operacional ;R$ 7.268,33;0;722;EXCELENTE;5;3;0,04;
0;0;05/03/1989;M;06/04/2007;25;Operacional ;R$ 7.770,00;0;728;BOM;16;11;0,05;
0;0;1/21/81;M;08/06/2007;638;Operacional ;R$ 5.461,67;0;681;BOM;17;11;0,22;
0;0;9/15/87;M;08/06/2007;430;Operacional ;R$ 5.461,67;0;491;BOM;22;15;0,25;
0;0;4/16/82;M;9/17/07;778;Operacional ;R$ 6.605,00;0;724;OTIMO;24;16;0,15;
0;0;2/20/87;M;9/17/07;553;Operacional ;R$ 5.081,67;0;726;BOM;0;0;0,05;
0;0;11/30/70;M;10/01/2007;638;Operacional ;R$ 5.461,67;0;682;BOM;31;21;0,22;
0;0;6/29/86;M;2/18/08;35;Administrativo;R$ 7.268,33;0;739;BOM;5;3;0,15;
0;0;9/16/85;M;2/18/08;758;Operacional ;R$ 4.473,33;0;621;BOM;1;0;0,16;
1;0;10/10/1989;M;2/18/08;779;Operacional ;R$ 8.393,33;0;728;OTIMO;32;22;0,18;
0;0;02/05/1987;M;04/07/2008;621;Operacional ;R$ 5.878,33;0;674;OTIMO;25;17;0,09;
1;0;4/26/82;M;04/07/2008;563;Operacional ;R$ 10.328,33;0;627;OTIMO;16;11;0,24;
0;0;8/26/81;M;5/26/08;481;Operacional ;R$ 7.773,33;0;740;BOM;29;20;0,11;
0;0;2/28/87;F;08/04/2008;780;Administrativo;R$ 9.558,33;0;611;BOM;31;21;0,03;
0;0;04/03/1973;M;08/11/2008;781;Operacional ;R$ 5.878,33;0;741;OTIMO;24;16;0,04;
0;0;11/05/1985;M;9/15/08;782;Operacional ;R$ 6.320,00;0;724;BOM;0;0;0,23;
0;0;10/30/81;M;9/15/08;783;Administrativo;R$ 8.160,00;0;740;OTIMO;12;8;0,1;
0;0;04/04/1988;M;9/15/08;784;Operacional ;R$ 8.388,33;0;723;OTIMO;3;2;0,2;
0;0;08/10/1990;M;9/15/08;730;Operacional ;R$ 11.158,33;0;742;BOM;31;21;0,14;
0;0;03/11/1985;M;9/15/08;785;Operacional ;R$ 5.080,00;0;1;BOM;24;16;0,14;
0;0;11/24/80;M;10/06/2008;786;Operacional ;R$ 4.790,00;0;600;BOM;24;16;0,1;
0;0;6/27/79;M;11/04/2008;787;Operacional ;R$ 4.473,33;0;621;BOM;22;15;0,04;
0;0;09/06/1964;M;11/04/2008;788;Operacional ;R$ 5.081,67;0;743;BOM;15;10;0,18;
0;0;12/05/1963;M;11/04/2008;789;Operacional ;R$ 6.323,33;0;646;OTIMO;24;16;0,26;
0;0;11/02/1958;M;11/04/2008;790;Operacional ;R$ 5.081,67;0;743;BOM;30;20;0,17;
0;0;12/21/72;M;11/04/2008;790;Operacional ;R$ 5.081,67;0;743;OTIMO;27;18;0,17;
1;0;1/14/58;M;4/25/88;791;Operacional ;R$ 8.380,00;0;744;BOM;27;18;0,23;
0;0;02/03/1963;M;3/16/95;430;Operacional ;R$ 5.355,00;0;610;BOM;20;13;0,25;
0;0;03/04/1939;M;5/15/68;792;Operacional ;R$ 4.350,00;0;610;BOM;32;22;0,04;
0;0;04/01/1983;F;01/02/2007;201;Administrativo;R$ 14.826,67;1;590;BOM;14;9;0,1;
1;0;10/03/1980;M;05/05/2008;793;Operacional ;R$ 6.528,33;0;744;BOM;18;12;0,1;
0;0;9/18/55;M;07/12/1976;72;Administrativo;R$ 23.845,00;1;598;BOM;21;14;0,19;
0;0;03/02/1968;F;8/20/87;375;Administrativo;R$ 10.758,33;0;745;BOM;16;11;0,14;
0;0;10/10/1960;M;1/20/86;794;Operacional ;R$ 6.001,67;0;591;BOM;16;11;0,07;
1;0;09/01/1972;M;06/07/1993;795;Operacional ;R$ 5.486,67;0;746;BOM;23;15;0,1;
0;0;2/13/63;M;6/24/93;796;Operacional ;R$ 6.001,67;0;747;OTIMO;5;3;0,03;
0;0;10/18/70;M;03/06/1995;797;Operacional ;R$ 7.256,67;0;587;BOM;21;14;0,08;
0;0;11/18/63;M;3/17/97;798;Operacional ;R$ 5.486,67;0;587;OTIMO;30;20;0,04;
0;0;11/25/68;M;3/24/97;799;Operacional ;R$ 7.256,67;0;579;BOM;14;9;0,18;
0;0;11/09/1968;M;06/11/1998;800;Operacional ;R$ 6.001,67;0;747;BOM;28;19;0,1;
0;0;8/14/72;M;04/05/1999;796;Operacional ;R$ 6.303,33;0;747;BOM;23;15;0,03;
0;0;1/21/66;M;08/01/1996;801;Administrativo;R$ 6.640,00;0;736;BOM;0;0;0,18;
0;0;10/28/73;M;8/23/99;219;Coordenação;R$ 28.875,00;1;748;OTIMO;8;5;0,02;
0;0;05/11/1967;M;11/19/99;802;Operacional ;R$ 7.256,67;0;749;BOM;19;13;0,12;
0;0;04/09/1981;M;2/14/00;803;Administrativo;R$ 12.266,67;0;750;BOM;0;0;0,11;
0;0;12/26/78;M;03/07/2001;794;Operacional ;R$ 6.001,67;0;587;BOM;11;7;0,07;
0;0;06/10/1967;M;05/01/2001;749;Operacional ;R$ 8.750,00;0;522;OTIMO;13;9;0,25;
0;0;05/05/1970;M;05/01/2001;66;Administrativo;R$ 14.543,33;1;687;OTIMO;5;3;0,16;
0;0;11/23/78;M;05/01/2001;804;Operacional ;R$ 11.088,33;0;751;OTIMO;21;14;0,23;
0;0;7/28/77;M;8/26/02;759;Operacional ;R$ 7.256,67;0;752;BOM;29;20;0,03;
0;0;5/18/85;M;4/20/04;805;Coordenação;R$ 8.858,33;1;573;BOM;7;4;0,18;
0;0;7/21/82;M;05/03/2004;797;Operacional ;R$ 7.256,67;0;587;OTIMO;15;10;0,08;
0;0;10/13/79;M;06/07/2004;402;Operacional ;R$ 7.561,67;0;751;OTIMO;28;19;0,13;
0;0;11/28/70;M;8/19/04;1;Operacional ;R$ 5.061,67;0;579;OTIMO;2;1;0,03;
1;0;06/03/1979;M;10/01/2004;798;Operacional ;R$ 4.928,33;0;573;OTIMO;17;11;0,04;
0;0;6/28/77;M;05/03/2006;481;Operacional ;R$ 8.750,00;0;751;OTIMO;18;12;0,11;
1;0;5/16/63;M;09/05/2006;638;Operacional ;R$ 6.001,67;0;753;OTIMO;12;8;0,22;
0;0;04/12/1975;M;09/05/2006;749;Operacional ;R$ 8.750,00;0;522;BOM;3;2;0,25;
0;0;9/21/84;M;05/07/2007;806;Operacional ;R$ 7.256,67;0;522;BOM;11;7;0,03;
1;0;09/08/1981;M;7/23/07;807;Administrativo;R$ 8.170,00;0;750;OTIMO;8;5;0,14;
0;0;08/12/1984;M;7/23/07;621;Operacional ;R$ 6.001,67;0;752;OTIMO;21;14;0,09;
0;0;9/17/81;M;02/11/2008;604;Operacional ;R$ 4.530,00;0;591;OTIMO;21;14;0,16;
0;0;2/24/80;M;04/07/2008;808;Administrativo;R$ 12.801,67;1;618;OTIMO;5;3;0,07;
0;0;3/28/62;M;08/06/2008;809;Operacional ;R$ 7.256,67;0;750;BOM;4;2;0,05;
0;0;9/27/89;M;08/05/2013;427;Operacional ;R$ 3.328,33;0;416;OTIMO;3;2;0,05;
0;0;10/15/87;M;08/05/2013;420;Administrativo;R$ 2.390,00;0;601;OTIMO;10;6;0,04;
0;0;02/10/1983;M;08/05/2013;305;Operacional ;R$ 3.418,33;0;360;OTIMO;2;1;0,23;
0;0;08/05/1986;M;08/05/2013;458;Operacional ;R$ 3.418,33;0;352;OTIMO;15;10;0,19;
0;0;04/10/1990;M;08/05/2013;810;Administrativo;R$ 7.025,00;0;465;OTIMO;16;11;0,24;
0;0;10/16/81;M;08/05/2013;173;Operacional ;R$ 2.645,00;0;310;BOM;23;15;0,16;
0;0;2/22/92;M;08/05/2013;113;Operacional ;R$ 2.501,67;0;518;BOM;19;13;0,1;
0;0;07/01/1985;M;08/05/2013;642;Operacional ;R$ 3.185,00;0;351;BOM;13;9;0,07;
0;0;02/03/1988;M;08/12/2013;811;Operacional ;R$ 3.511,67;0;472;BOM;13;9;0,14;
0;0;7/26/74;F;08/12/2013;812;Administrativo;R$ 8.098,33;0;694;BOM;19;13;0,06;
0;0;2/20/83;F;8/19/13;421;Administrativo;R$ 4.010,00;0;436;BOM;28;19;0,02;
0;0;12/27/89;M;8/19/13;516;Operacional ;R$ 4.096,67;0;580;OTIMO;9;6;0,13;
0;0;1/22/85;M;8/19/13;516;Operacional ;R$ 4.096,67;0;580;OTIMO;1;0;0,13;
0;0;10/08/1984;M;09/02/2013;417;Administrativo;R$ 2.881,67;0;754;BOM;30;20;0,25;
0;0;6/27/86;M;09/02/2013;286;Operacional ;R$ 3.013,33;0;348;BOM;14;9;0,07;
0;0;1/31/95;M;09/02/2013;495;Operacional ;R$ 3.330,00;0;414;BOM;15;10;0,02;
0;0;06/06/1979;M;09/02/2013;288;Operacional ;R$ 3.301,67;0;755;BOM;8;5;0,13;
0;0;2/23/89;M;09/02/2013;813;Operacional ;R$ 2.680,00;0;257;BOM;12;8;0,18;
0;0;5/20/91;M;09/02/2013;814;Operacional ;R$ 4.130,00;0;651;OTIMO;11;7;0,19;
0;0;2/19/76;M;9/16/13;815;Coordenação;R$ 17.325,00;1;641;BOM;4;2;0,12;
0;0;06/04/1970;M;9/16/13;816;Administrativo;R$ 13.260,00;0;648;OTIMO;10;6;0,09;
0;0;3/24/93;F;9/16/13;630;Operacional ;R$ 2.988,33;0;756;BOM;4;2;0,13;
0;0;01/02/1992;F;9/16/13;630;Operacional ;R$ 2.988,33;0;756;BOM;24;16;0,13;
0;0;9/24/91;M;9/16/13;498;Operacional ;R$ 3.418,33;0;656;OTIMO;8;5;0,02;
0;0;7/23/81;M;9/16/13;113;Operacional ;R$ 2.445,00;0;114;OTIMO;7;4;0,1;
0;0;6/21/91;M;9/16/13;11;Operacional ;R$ 2.321,67;0;215;INSATISFATORIO;8;5;0,26;
0;0;10/19/84;M;9/23/13;817;Administrativo;R$ 5.000,00;0;757;BOM;25;17;0,08;
0;0;12/26/79;F;9/23/13;193;Administrativo;R$ 13.716,67;1;758;BOM;1;0;0,12;
1;0;12/25/78;M;9/23/13;818;Operacional ;R$ 5.970,00;0;759;BOM;10;6;0,17;
0;0;10/03/1989;M;9/23/13;52;Operacional ;R$ 3.411,67;0;46;OTIMO;11;7;0,24;
0;0;02/02/1995;F;9/23/13;819;Administrativo;R$ 1.396,67;0;368;OTIMO;31;21;0,04;
0;0;7/25/70;F;9/24/13;390;Administrativo;R$ 4.148,33;0;590;OTIMO;10;6;0,25;
0;0;05/11/1987;F;10/01/2013;819;Administrativo;R$ 1.396,67;0;624;BOM;29;20;0,04;
0;0;2/19/84;M;10/01/2013;227;Operacional ;R$ 3.983,33;0;75;OTIMO;27;18;0,12;
0;0;08/07/1986;M;10/01/2013;626;Operacional ;R$ 3.011,67;0;453;OTIMO;20;13;0,08;
0;0;7/18/90;M;10/07/2013;590;Operacional ;R$ 3.125,00;0;679;BOM;9;6;0,03;
0;0;5/30/80;M;10/07/2013;209;Operacional ;R$ 3.418,33;0;421;BOM;23;15;0,08;
0;0;03/10/1993;M;10/07/2013;286;Operacional ;R$ 2.870,00;0;427;BOM;15;10;0,07;
0;0;9/20/92;M;10/07/2013;820;Operacional ;R$ 5.081,67;0;582;BOM;13;9;0,17;
0;0;1/25/77;M;10/14/13;242;Administrativo;R$ 5.845,00;0;760;OTIMO;1;0;0,25;
0;0;11/25/89;M;10/21/13;449;Operacional ;R$ 3.328,33;0;684;BOM;27;18;0,22;
0;0;11/28/90;M;10/21/13;449;Operacional ;R$ 2.870,00;0;684;INSATISFATORIO;21;14;0,22;
0;0;8/20/88;M;10/21/13;594;Operacional ;R$ 2.958,33;0;516;OTIMO;31;21;0,06;
0;0;12/10/1992;M;10/21/13;594;Operacional ;R$ 2.958,33;0;516;BOM;13;9;0,06;
0;0;10/20/89;M;10/21/13;449;Operacional ;R$ 2.870,00;0;380;OTIMO;14;9;0,22;
0;0;8/25/88;M;10/21/13;821;Operacional ;R$ 3.651,67;0;472;OTIMO;22;15;0,12;
0;0;1/23/89;M;10/21/13;433;Operacional ;R$ 2.870,00;0;531;OTIMO;4;2;0,08;
0;0;3/16/92;M;10/28/13;113;Operacional ;R$ 2.363,33;0;110;BOM;0;0;0,1;
0;0;06/09/1994;M;11/04/2013;222;Operacional ;R$ 3.158,33;0;31;BOM;1;0;0,23;
0;0;12/01/1992;M;11/11/2013;495;Operacional ;R$ 2.403,33;0;30;OTIMO;29;20;0,02;
0;0;12/13/85;M;11/12/2013;369;Operacional ;R$ 2.321,67;0;638;OTIMO;4;2;0,16;
0;0;12/12/1976;M;11/11/2013;11;Operacional ;R$ 1.856,67;0;442;OTIMO;21;14;0,26;
0;0;1/20/77;M;11/11/2013;11;Operacional ;R$ 1.856,67;0;442;BOM;18;12;0,26;
0;0;07/08/1988;M;11/18/13;822;Operacional ;R$ 3.588,33;0;564;BOM;31;21;0,11;
0;0;10/29/94;M;11/18/13;417;Administrativo;R$ 3.166,67;0;512;OTIMO;28;19;0,25;
1;0;11/10/1985;M;11/18/13;222;Operacional ;R$ 3.423,33;0;50;OTIMO;15;10;0,23;
0;0;11/28/88;M;11/18/13;822;Operacional ;R$ 3.588,33;0;564;BOM;14;9;0,11;
0;0;6/16/87;M;11/25/13;222;Operacional ;R$ 2.900,00;0;331;BOM;31;21;0,23;
0;0;4/24/92;M;11/25/13;222;Operacional ;R$ 2.883,33;0;331;OTIMO;8;5;0,23;
0;0;2/24/67;M;11/26/13;112;Administrativo;R$ 3.111,67;0;102;BOM;25;17;0,1;
0;0;7/19/89;M;12/02/2013;618;Administrativo;R$ 4.511,67;0;584;BOM;28;19;0,24;
0;0;5/20/79;M;12/02/2013;823;Operacional ;R$ 4.448,33;0;536;BOM;5;3;0,26;
0;0;5/21/91;M;12/02/2013;458;Operacional ;R$ 3.301,67;0;352;OTIMO;1;0;0,19;
0;0;11/07/1977;M;12/02/2013;824;Administrativo;R$ 21.198,33;1;710;OTIMO;11;7;0,22;
0;0;07/10/1987;M;12/09/2013;604;Operacional ;R$ 4.043,33;0;683;BOM;29;20;0,16;
0;0;8/27/86;M;12/09/2013;825;Operacional ;R$ 5.080,00;0;640;BOM;17;11;0,17;
0;0;08/02/1984;M;12/09/2013;137;Operacional ;R$ 3.881,67;0;207;OTIMO;30;20;0,22;
0;0;01/07/1995;M;12/09/2013;806;Operacional ;R$ 5.500,00;0;734;BOM;12;8;0,03;
0;0;12/19/89;M;12/09/2013;826;Administrativo;R$ 10.141,67;0;404;BOM;27;18;0,16;
1;0;1/16/83;M;12/09/2013;137;Operacional ;R$ 3.696,67;0;280;EXCELENTE;9;6;0,22;
0;0;1/25/80;M;12/09/2013;827;Administrativo;R$ 21.206,67;1;761;BOM;27;18;0,15;
0;0;3/25/82;M;12/09/2013;312;Operacional ;R$ 4.258,33;0;367;OTIMO;18;12;0,1;
0;0;10/05/1981;M;12/09/2013;828;Administrativo;R$ 14.811,67;1;762;BOM;29;20;0,21;
0;0;8/21/92;M;12/09/2013;798;Operacional ;R$ 4.561,67;0;587;INSATISFATORIO;13;9;0,04;
0;0;3/31/80;M;12/16/13;209;Operacional ;R$ 3.418,33;0;561;OTIMO;27;18;0,08;
0;0;02/09/1986;M;12/16/13;280;Operacional ;R$ 4.680,00;0;400;OTIMO;27;18;0,04;
0;0;1/29/87;M;12/16/13;604;Operacional ;R$ 4.043,33;0;683;OTIMO;15;10;0,16;
0;0;8/28/90;M;12/16/13;829;Operacional ;R$ 4.043,33;0;683;OTIMO;6;4;0,26;
0;0;03/03/1986;M;12/16/13;830;Operacional ;R$ 2.958,33;0;505;BOM;6;4;0,21;
0;0;6/18/89;M;12/16/13;449;Operacional ;R$ 3.326,67;0;416;OTIMO;21;14;0,22;
0;0;8/18/75;F;12/16/13;316;Administrativo;R$ 1.371,67;0;624;INSATISFATORIO;11;7;0,11;
0;0;7/24/85;M;12/16/13;516;Operacional ;R$ 3.751,67;0;646;OTIMO;21;14;0,13;
0;0;02/04/1994;M;01/08/2014;11;Operacional ;R$ 2.813,33;0;670;BOM;10;6;0,26;
0;0;01/01/1983;M;1/15/14;154;Operacional ;R$ 2.321,67;0;499;BOM;1;0;0,11;
0;0;11/01/1987;M;1/13/14;449;Operacional ;R$ 2.868,33;0;613;BOM;18;12;0,22;
1;0;10/15/95;M;1/13/14;113;Operacional ;R$ 2.231,67;0;695;OTIMO;2;1;0,1;
0;0;02/11/1988;M;1/13/14;137;Operacional ;R$ 3.881,67;0;467;BOM;13;9;0,22;
0;1;4/17/90;M;1/20/14;279;Trainee;R$ 10.118,33;0;383;OTIMO;11;7;0,19;
0;0;2/20/87;M;1/13/14;449;Operacional ;R$ 2.870,00;0;510;OTIMO;31;21;0,22;
0;0;7/16/93;M;1/13/14;449;Operacional ;R$ 2.870,00;0;426;OTIMO;24;16;0,22;
0;0;01/07/1992;M;1/13/14;831;Operacional ;R$ 3.013,33;0;517;OTIMO;20;13;0,21;
0;0;12/11/1986;M;1/13/14;431;Operacional ;R$ 3.790,00;0;459;OTIMO;5;3;0,22;
0;0;10/17/88;M;1/13/14;520;Operacional ;R$ 4.500,00;0;582;OTIMO;10;6;0,17;
0;0;07/10/1991;M;1/13/14;516;Operacional ;R$ 3.726,67;0;600;BOM;9;6;0,13;
0;0;6/23/93;M;1/13/14;832;Operacional ;R$ 5.338,33;0;741;BOM;21;14;0,23;
0;0;05/10/1994;M;1/13/14;241;Operacional ;R$ 3.116,67;0;54;BOM;2;1;0,13;
0;0;9/21/81;M;1/13/14;449;Operacional ;R$ 2.870,00;0;378;OTIMO;31;21;0,22;
0;0;10/31/93;F;1/20/14;320;Administrativo;R$ 1.775,00;0;369;BOM;31;21;0,17;
0;0;11/04/1986;M;1/20/14;833;Operacional ;R$ 6.210,00;0;498;BOM;20;13;0,03;
0;1;01/05/1989;F;1/20/14;834;Trainee;R$ 9.021,67;0;763;OTIMO;16;11;0,21;
